2016-09-23 11:13:40,190 [12] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "156127E" /r "1000" /z "O" /c "MAP" /e "BT" /f "C:\Home\EnerGis\West\201609\1_2_1665609_31048172\1_1_156127E_BT.pdf" /st "1665609-31048172" /t "24" /n "22" /u "BZT" /imp /d /isolate 
2016-09-23 11:13:42,671 [11] DEBUG PlotService.Services.Helper - PlotTask 2 21 sec
2016-09-23 11:13:42,673 [11] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "157126C" /r "1000" /z "O" /c "MAP" /e "BT" /f "C:\Home\EnerGis\West\201609\1_2_1665609_31048172\1_1_157126C_BT.pdf" /st "1665609-31048172" /t "24" /n "23" /u "BZT" /imp /d /isolate 
2016-09-23 11:13:45,050 [13] DEBUG PlotService.Services.Helper - PlotTask 3 23 sec
2016-09-23 11:13:45,055 [13] DEBUG PlotService.Services.Helper - Plot dwg: /i "W:\RWA005\Cardex\Ouest\EDH\MSS\REPERAGE\EL\368-4.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotDwg.scr" /f "C:\Home\EnerGis\West\201609\1_2_1665609_31048172\1_1_368_4_29270.pdf" /d /isolate 
2016-09-23 11:13:54,499 [11] DEBUG PlotService.Services.Helper - PlotTask 4 32 sec
2016-09-23 11:13:54,505 [11] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "218043A" /r "1000" /z "E" /c "MAP" /e "BT" /f "C:\Home\EnerGis\East\201609\3_1_1643478_31048179\3_1_218043A_BT.pdf" /st "1643478-31048179" /t "3" /n "1" /u "BZT" /imp /d /isolate 
2016-09-23 11:14:14,217 [12] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "156126H" /r "1000" /z "O" /c "MAP" /e "GAZ,,BP,MP" /f "C:\Home\EnerGis\West\201609\1_2_1665609_31048172\1_1_156126H_GAZBPMP.pdf" /st "1665609-31048172" /t "24" /n "21" /u "BZT" /imp /d /isolate 
2016-09-23 11:14:14,217 [10] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "157126C" /r "1000" /z "O" /c "MAP" /e "MP" /f "C:\Home\EnerGis\West\201609\1_2_1665609_31048172\1_1_157126C_MP.pdf" /st "1665609-31048172" /t "24" /n "19" /u "BZT" /imp /d /isolate 
2016-09-23 11:14:14,220 [11] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "157126D" /r "1000" /z "O" /c "MAP" /e "MP" /f "C:\Home\EnerGis\West\201609\1_2_1665609_31048172\1_1_157126D_MP.pdf" /st "1665609-31048172" /t "24" /n "20" /u "BZT" /imp /d /isolate 
